rxns	l_pac	n_butanol	docosanol	rrbutanediol	phenylethanol	glycerol	methylbutanol	isobutanol	s_reticuline	psilocybin	cinnamoyltropine	choline	hypoxanthine	xanthine	nicotianamine	ergothioneine	glutathione	alanine	arginine	asparagine	aspartate	citrulline	cysteine	glutamate	glutamine	glycine	histidine	homoserine	isoleucine	leucine	lysine	methionine	phenylalanine	proline	serine	threonine	tryptophan	tyrosine	valine	ornithine	hydroxymandelic_acid	cinnamate	mandelic_acid	coumaric_acid	rosmarinic_acid	salidroside	tyrosol	vanillin_beta_glucoside	beta_ionone	putrescine	spermine	ara	dha	epa	ffas	laurate	oleate	palmitoleate	triacylglycerol	ergosterol	catechin	genistein	kaempferol	naringenin	quercetin	adipic_acid	cis_muconate	itaconic_acid	caffeic_acid	succinate	lactate	malate	oxoglutarate	acetate	citrate	fumaric_acid	glycolate	hexanoate	pyruvate	resveratrol	astaxanthin	betaxanthin	beta_carotene	artemisinic_acid	farnesene	amorphadiene	geraniol	limonene	linalool	lupeol	oleanolate	patchoulol	protopanaxadiol	santalene	beta_amyrin	glycyrrhetinic_acid	lycopene	miltiradiene	nootkatone	squalene	taxadien_alpha_yl_acetate	valencene
draw_prot_P0CX77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P0CX78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P0CX79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P0CZ17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P10127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5059343390864e-07	0	4.19387899475614e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P10174	1.77308139567006e-06	2.2728281369601e-06	1.64416595645092e-06	1.52833607355377e-06	2.20250999925088e-06	2.13812128856494e-06	1.90043557886059e-06	1.61643596666525e-06	1.62751266213748e-06	1.62252772420633e-06	1.61911136438567e-06	2.86044353643427e-06	4.53581506333757e-06	5.05023741232314e-06	1.64575589972824e-06	1.64411077830901e-06	2.59844837939463e-06	1.65476735268289e-06	2.42298012152159e-06	2.38256737883571e-06	2.0736985597376e-06	2.38994430805606e-06	2.67007173243548e-06	2.14331327734078e-06	2.14009092272136e-06	1.93129175217838e-06	2.78339337978512e-06	2.24723541313743e-06	2.12877522708225e-06	1.8929226461993e-06	2.51276367070126e-06	2.62453313996282e-06	2.25733880093682e-06	2.29441704158793e-06	2.14505096297886e-06	2.52036391273637e-06	2.60464130902822e-06	2.27315691323685e-06	1.73267282209249e-06	2.29441704158788e-06	2.29464854474944e-06	2.25733880093682e-06	2.27720754504648e-06	1.99288398724612e-06	2.49353448294156e-06	2.05594856895423e-06	2.05542096542922e-06	1.62225389554354e-06	1.6239041634265e-06	2.29441704158789e-06	2.79892644565449e-06	1.63860140007115e-06	1.64915488015028e-06	1.63875824719533e-06	2.63959199066829e-06	2.9198686699313e-06	2.62632510928893e-06	2.61329031614519e-06	3.54491595184371e-06	2.43987204644043e-06	1.63481482600759e-06	1.62822203512745e-06	1.63411687280093e-06	1.6369314385659e-06	1.63411558344653e-06	2.05733902373741e-06	2.15564145960376e-06	2.19326020970937e-06	1.62013662221964e-06	1.97353051991786e-06	1.45094637702495e-06	2.2249600133204e-06	2.26860151260003e-06	1.96142513473754e-06	2.39018036902628e-06	2.22496001332041e-06	3.07723186226244e-06	2.64609471898691e-06	5.76367704548223e-07	1.79603661706011e-06	1.62163676907114e-06	1.63208530311463e-06	1.62777521604772e-06	2.38642501063127e-06	2.41535217570534e-06	2.4153521757052e-06	2.41535217570537e-06	2.41535217570534e-06	2.35952142239808e-06	1.62825802991787e-06	1.63519448361231e-06	1.62883062795123e-06	1.62351591708732e-06	2.41535217570536e-06	2.40530674502008e-06	1.62524510201688e-06	1.62466079685131e-06	1.62064236555042e-06	1.70087201763185e-06	2.41011297404155e-06	1.66835618847777e-06	1.70091032804837e-06
draw_prot_P10356	2.76440730157323e-09	2.79907973532246e-09	2.80780657175816e-09	2.80630914672529e-09	2.8063091467253e-09	2.80630914672527e-09	2.80630914672528e-09	2.8063091467253e-09	2.80630914672531e-09	2.80630914672529e-09	2.80630914672528e-09	2.80630914672527e-09	2.8063091467253e-09	2.80630914672529e-09	2.80739733716276e-09	2.80630914672528e-09	2.80630914672529e-09	2.8063091467253e-09	2.80630914672527e-09	2.80630914672528e-09	2.80630914672529e-09	2.8063091467253e-09	2.80630914672532e-09	2.80630914672529e-09	2.8063091467253e-09	2.80630914672529e-09	2.8063091467253e-09	2.8063091467253e-09	2.80630914672528e-09	2.80630914672529e-09	6.62617130641593e-08	2.80630914672528e-09	2.8063091467253e-09	2.8063091467253e-09	2.80630914672531e-09	2.80630914672529e-09	2.80630914672529e-09	2.80630914672529e-09	2.8063091467253e-09	2.8063091467253e-09	2.81851984482793e-09	2.80630914672529e-09	2.81851984482795e-09	2.8063091467253e-09	2.80630914672528e-09	2.12480825422689e-10	2.12480825422725e-10	2.80630914672531e-09	2.80630914672528e-09	2.80630914672528e-09	2.8063091467253e-09	2.8063091467253e-09	2.8063091467253e-09	2.80630914672529e-09	2.80630914672529e-09	2.80630914672531e-09	2.80630914672529e-09	2.8063091467253e-09	5.60986063631149e-09	2.8063091467253e-09	2.80630914672528e-09	2.8063091467253e-09	2.8063091467253e-09	2.80630914672531e-09	2.80630914672529e-09	2.80630914672529e-09	2.80630914672529e-09	2.80630914672531e-09	2.8063091467253e-09	2.80630914672529e-09	2.82587030316694e-09	2.80630914672532e-09	2.80630914672529e-09	2.8063091467253e-09	2.8063091467253e-09	2.80630914672529e-09	2.8063091467253e-09	2.8063091467253e-09	4.44631144820917e-09	2.80630914672528e-09	2.80630914672527e-09	2.80630914672529e-09	2.80630914672528e-09	2.8063091467253e-09	2.80630914672528e-09	2.80630914672529e-09	2.8063091467253e-09	2.8063091467253e-09	2.8063091467253e-09	2.80630914672529e-09	2.8063091467253e-09	2.8063091467253e-09	2.80630914672529e-09	2.80630914672529e-09	2.80630914672529e-09	2.80630914672531e-09	2.80630914672528e-09	2.80630914672529e-09	2.80630914672528e-09	2.80909701883093e-09	2.8063091467253e-09	2.80630914672531e-09
draw_prot_P10614	1.18291267011743e-07	1.19774929030811e-07	1.20148357555036e-07	1.20084281503618e-07	1.20084281503619e-07	1.20084281503617e-07	1.20084281503618e-07	1.20084281503619e-07	1.2008428150362e-07	1.20084281503619e-07	1.20084281503618e-07	1.20084281503618e-07	1.20084281503619e-07	1.20084281503619e-07	1.20130846069384e-07	1.20084281503618e-07	1.20084281503619e-07	1.21454861043805e-07	1.21454861049233e-07	1.21454861045063e-07	1.21454861044187e-07	1.21454861043061e-07	1.2008428150362e-07	1.20084281503619e-07	1.21454861045541e-07	1.21454861044354e-07	1.21454861044648e-07	1.20084281503619e-07	1.20084281503618e-07	1.20084281503618e-07	1.21454861043065e-07	1.20084281503618e-07	1.20084281503619e-07	1.20084281503619e-07	1.21454861040774e-07	1.20084281503619e-07	1.20084281503618e-07	1.20084281503619e-07	1.20084281503619e-07	1.20084281503619e-07	1.20606787340163e-07	1.20084281503619e-07	1.20606787340164e-07	1.20084281503619e-07	1.20084281503618e-07	1.63460128159354e-07	1.63460128159356e-07	1.20084281503619e-07	1.20084281503618e-07	1.20084281503618e-07	1.20084281503619e-07	1.20084281503619e-07	1.20084281503619e-07	1.20084281503618e-07	1.20084281503618e-07	1.20084281503619e-07	1.20084281503619e-07	1.20084281503619e-07	2.43020192727458e-07	4.38445051019995e-06	1.20084281503618e-07	1.20084281503619e-07	1.20084281503619e-07	1.20084281503619e-07	1.20084281503619e-07	1.20084281503619e-07	1.20084281503618e-07	1.2008428150362e-07	1.20084281503619e-07	1.20084281503619e-07	1.20921319511144e-07	1.2008428150362e-07	1.20084281503619e-07	1.20084281503619e-07	1.20084281503619e-07	1.20084281503619e-07	1.20084281503619e-07	1.20084281503619e-07	1.90261331764735e-07	1.20084281503618e-07	1.20084281503618e-07	1.20084281503619e-07	1.20084281503618e-07	1.20084281503619e-07	1.20084281503618e-07	1.20084281503618e-07	1.20084281503619e-07	1.20084281503619e-07	1.20084281503619e-07	1.20084281503618e-07	1.20084281503619e-07	1.20084281503619e-07	1.20084281503619e-07	1.20084281503619e-07	1.20084281503618e-07	1.20084281503619e-07	1.20084281503618e-07	1.20084281503618e-07	1.20084281503618e-07	1.20203576848937e-07	1.20084281503619e-07	1.20084281503619e-07
draw_prot_P10659	2.62124998743183e-06	2.65568541721444e-06	2.6624017874441e-06	2.66254447242292e-06	2.66254447242293e-06	2.6625444724229e-06	2.66254447242292e-06	2.66254447242293e-06	4.20469670027534e-06	3.30812011343815e-06	2.88854104989728e-06	0.000244830366812048	2.66254447242294e-06	2.66254447242293e-06	6.24578839385395e-06	5.87533554851548e-06	2.66254447242293e-06	2.6420413099702e-06	2.64204130989603e-06	2.642041309953e-06	2.64204130996498e-06	2.64204130998036e-06	2.66254447242295e-06	2.66254447242293e-06	2.64204130994649e-06	2.6420413099627e-06	2.64204130995869e-06	2.66254447242293e-06	2.66254447242291e-06	2.66254447242292e-06	2.64204130998033e-06	2.66254447242291e-06	2.66254447242294e-06	2.66254447242293e-06	2.64204131001162e-06	2.66254447242293e-06	2.66254447242292e-06	2.66254447242293e-06	2.66254447242293e-06	2.66254447242293e-06	2.674129627528e-06	2.66254447242293e-06	2.67412962752802e-06	2.66098190791104e-06	2.66098190791101e-06	3.62215968859964e-06	3.62215968859967e-06	2.66098190791104e-06	2.66098190791101e-06	2.66254447242292e-06	0.000147728130611917	2.66098190791103e-06	2.66098190791103e-06	2.66098190791102e-06	2.66254447242292e-06	2.66254447242294e-06	2.66254447242292e-06	2.66254447242293e-06	5.43267919122897e-06	2.75319463696649e-05	2.66098190791101e-06	2.66098190791103e-06	2.66098190791103e-06	2.66098190791104e-06	2.66098190791103e-06	2.66254447242293e-06	2.66254447242292e-06	2.66254447242295e-06	2.66098190791103e-06	2.66254447242293e-06	2.68110352854783e-06	2.66254447242295e-06	2.66254447242293e-06	2.66254447242293e-06	2.66254447242293e-06	2.66254447242293e-06	2.66254447242293e-06	2.66098190791103e-06	4.21853094229285e-06	2.66098190791101e-06	2.66098190791101e-06	2.66098190791103e-06	2.66098190791102e-06	2.66254447242293e-06	2.66254447242293e-06	2.66254447242292e-06	2.66254447242296e-06	2.66254447242293e-06	2.66098190791103e-06	2.66098190791102e-06	2.66098190791103e-06	2.66098190791103e-06	2.66098190791102e-06	2.66254447242294e-06	2.66254447242292e-06	2.66098190791104e-06	2.66098190791102e-06	2.66098190791102e-06	2.66098190791101e-06	2.66518952436717e-06	2.66098190791103e-06	2.66098190791104e-06
draw_prot_P10869	2.84916065441153e-08	5.78047941848587e-07	2.89389049323475e-08	2.89234715897855e-08	2.89234715897856e-08	2.89234715897852e-08	2.89234715897854e-08	2.89234715897856e-08	2.89234715897857e-08	2.89234715897855e-08	2.83390361846078e-08	2.89234715897853e-08	2.89234715897856e-08	2.89234715897855e-08	2.89346871200627e-08	2.89234715897854e-08	2.89234715897855e-08	2.89234715897856e-08	2.89234715897853e-08	2.89234715897854e-08	2.89234715897855e-08	2.89234715897856e-08	2.89234715897858e-08	2.89234715897855e-08	2.89234715897855e-08	2.89234715897855e-08	2.89234715897856e-08	8.56116422084049e-07	4.8215648750273e-07	2.89234715897855e-08	2.89234715897857e-08	4.31670774252627e-07	2.89234715897856e-08	2.89234715897856e-08	2.89234715897857e-08	8.03964882669903e-07	2.89234715897855e-08	2.89234715897855e-08	2.89234715897856e-08	2.89234715897856e-08	2.90493222217714e-08	2.89234715897855e-08	2.90493222217716e-08	2.89234715897856e-08	2.89234715897854e-08	0	0	2.89234715897857e-08	2.89234715897854e-08	2.89234715897855e-08	2.89234715897855e-08	2.79873997900272e-08	2.73707149501338e-08	2.77567779058332e-08	2.89234715897856e-08	2.89234715897857e-08	2.89234715897855e-08	2.89234715897857e-08	5.78185211441691e-08	2.89234715897856e-08	2.89234715897854e-08	2.89234715897856e-08	2.89234715897856e-08	2.89234715897857e-08	2.89234715897855e-08	2.89234715897855e-08	2.89234715897855e-08	2.89234715897857e-08	2.89234715897856e-08	2.89234715897856e-08	2.91250803659474e-08	2.89234715897858e-08	5.12820861077078e-08	2.85890598261909e-07	2.89234715897856e-08	2.89234715897855e-08	3.25294376263757e-07	2.89234715897857e-08	3.0987749490195e-07	2.89234715897854e-08	2.89234715897853e-08	2.89234715897855e-08	2.89234715897854e-08	2.89234715897855e-08	2.89234715897853e-08	2.89234715897855e-08	2.89234715897855e-08	2.89234715897857e-08	2.89234715897856e-08	2.89234715897855e-08	2.89234715897856e-08	2.89234715897856e-08	2.89234715897855e-08	2.89234715897855e-08	2.89234715897855e-08	2.89234715897857e-08	2.89234715897854e-08	2.89234715897855e-08	2.89234715897854e-08	2.89522050383927e-08	2.89234715897856e-08	2.89234715897857e-08
draw_prot_P10963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P11154	5.20550309322047e-07	2.6462270703056e-06	5.2872258679587e-07	5.69542280462909e-07	4.87922814881154e-07	5.2844061493752e-07	2.0736600347318e-06	2.95969908807045e-06	5.18440778204249e-07	5.25296603282418e-07	5.30651730240314e-07	5.28440614937521e-07	5.69532125479287e-07	5.69532125479475e-07	5.28645526083759e-07	5.28440614937521e-07	1.6650980665269e-06	5.28440614937526e-07	2.15713107447061e-06	2.15713107447059e-06	3.78582153400369e-06	2.70002789431491e-06	5.695422804655e-07	3.4180946834077e-06	2.15713107447059e-06	5.28440614937525e-07	5.28440614937526e-07	3.69909085845346e-06	2.28427490674889e-06	1.4877278443379e-06	2.15713107447056e-06	2.09327050806402e-06	4.87922814881155e-07	5.07203651393697e-06	5.28440614937528e-07	3.5017840802517e-06	4.87922814881152e-07	4.87922814881153e-07	2.90371977312287e-06	5.07203651394017e-06	4.90045844767883e-07	4.87922814881153e-07	4.90045844767887e-07	4.87922814881155e-07	4.87922814881151e-07	0	0	5.20575105888648e-07	5.28440614937522e-07	5.07203651393989e-06	1.97908541620673e-06	5.26669878032625e-07	5.25503315163224e-07	5.26969283668974e-07	5.69542280470846e-07	5.69891100299229e-07	5.69542280472149e-07	5.69542280469526e-07	1.13852454983735e-06	5.69542280463835e-07	5.18341742308247e-07	5.21617303454587e-07	5.19145029345514e-07	5.16653827818949e-07	5.19145700188089e-07	4.87922814881154e-07	4.87922814881152e-07	3.38601214142652e-06	5.21244819774289e-07	4.33103688956906e-06	6.48620154840268e-07	4.8382838081113e-06	3.72714456381152e-06	1.50063350582906e-06	3.33412866027733e-06	4.83828380811023e-06	1.88077334013247e-06	0	1.83625471470875e-06	4.8792281488115e-07	5.28440614937521e-07	4.9910853411073e-07	5.28440614937523e-07	5.69542280471123e-07	5.69542280465665e-07	5.69542280478193e-07	5.69542280462908e-07	5.69542280465747e-07	5.28440614937525e-07	5.28440614937524e-07	5.28440614937525e-07	5.28440614937525e-07	5.28440614937524e-07	5.69542280463382e-07	5.69542280469684e-07	5.28440614937383e-07	5.28440614937523e-07	5.28440614937525e-07	5.28440614937522e-07	5.70457247298257e-07	5.28440614937526e-07	5.28440614937528e-07
draw_prot_P11325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P11353	7.00802882150842e-10	7.09592665584281e-10	7.11804999534751e-10	7.11425388404999e-10	7.11425388405002e-10	7.11425388404994e-10	7.11425388404999e-10	7.11425388405001e-10	7.11425388405006e-10	7.11425388405001e-10	7.11425388404998e-10	7.11425388404996e-10	7.11425388405004e-10	7.11425388405001e-10	7.11701254770449e-10	7.11425388404996e-10	7.11425388405001e-10	7.11425388405002e-10	7.11425388404996e-10	7.11425388404997e-10	7.11425388405e-10	7.11425388405002e-10	7.11425388405008e-10	7.11425388405001e-10	7.11425388405002e-10	7.11425388405001e-10	7.11425388405002e-10	7.11425388405002e-10	7.11425388404997e-10	7.11425388405e-10	7.11425388405006e-10	7.11425388404998e-10	7.11425388405003e-10	7.11425388405002e-10	7.11425388405004e-10	7.11425388405001e-10	7.11425388405e-10	7.11425388405001e-10	7.11425388405002e-10	7.11425388405002e-10	7.14520913589923e-10	7.11425388405001e-10	7.14520913589928e-10	7.11425388405004e-10	7.11425388404997e-10	9.68400557578348e-10	9.68400557578357e-10	7.11425388405004e-10	7.11425388404997e-10	7.11425388404999e-10	7.11425388405002e-10	7.11425388405002e-10	7.11425388405002e-10	7.11425388405e-10	7.11425388405e-10	7.11425388405005e-10	7.11425388405e-10	7.11425388405002e-10	1.42215168515663e-09	7.11425388405002e-10	7.11425388404997e-10	7.11425388405002e-10	7.11425388405003e-10	7.11425388405005e-10	7.11425388405001e-10	7.11425388405001e-10	7.11425388405e-10	7.11425388405006e-10	7.11425388405002e-10	7.11425388405001e-10	7.16384322931294e-10	7.11425388405008e-10	7.11425388405001e-10	7.11425388405002e-10	7.11425388405003e-10	7.11425388405001e-10	7.11425388405003e-10	7.11425388405002e-10	1.1271811777056e-09	7.11425388404997e-10	7.11425388404996e-10	7.11425388405001e-10	7.11425388404999e-10	7.11425388405003e-10	7.11425388404997e-10	7.11425388404999e-10	7.11425388405002e-10	7.11425388405002e-10	7.11425388405002e-10	7.11425388405e-10	7.11425388405002e-10	7.11425388405002e-10	7.11425388405e-10	7.11425388405001e-10	7.11425388404999e-10	7.11425388405005e-10	7.11425388404999e-10	7.11425388405e-10	7.11425388404996e-10	7.12132139832544e-10	7.11425388405002e-10	7.11425388405005e-10
draw_prot_P11412	8.77112866223172e-08	2.23387140368707e-07	0	5.86314105803948e-08	7.31207053550447e-08	0	1.10644999383332e-07	2.86421064324333e-08	0	0	0	2.12363444719705e-07	2.54461234251117e-08	8.06998004533612e-09	3.17846264338473e-09	8.6390348100859e-10	3.17625527254047e-07	1.92514558700192e-07	7.50719767690958e-08	6.90644623302569e-08	1.88607356276224e-07	5.17769089326391e-08	6.13557591719558e-07	8.07983472294833e-08	3.30193756990577e-08	7.91940364387898e-08	8.44689787664204e-08	2.90810070200698e-07	3.41996839199374e-07	2.18056255128988e-07	3.20059113366769e-07	5.36854056844103e-07	1.40264842072193e-07	1.40910388664023e-07	1.99214173933221e-07	2.57135728847203e-07	1.02239807111762e-07	8.42332273698757e-08	1.55064113197918e-07	1.40910388663848e-07	2.23556418463371e-08	1.40264842072194e-07	8.41359198495811e-08	0	3.12916436223015e-10	5.18514652097144e-09	5.18514652097295e-09	0	0	1.40910388663863e-07	9.08134919007835e-08	2.12564720138232e-10	4.33783883020467e-10	1.55787442227748e-10	1.45286787969894e-07	1.57726723291335e-07	1.49047573888805e-07	1.45106596624846e-07	4.04388205168766e-08	3.89067203578337e-07	0	0	0	0	0	9.12432417345976e-09	2.23843111435668e-08	7.71497294562046e-08	0	0	4.84992005636177e-08	5.2021074760498e-09	0	0	7.26666182938087e-08	5.20210747610854e-09	0	3.00138575625912e-10	0	0	0	0	0	3.08113157249893e-07	2.45635483924109e-07	2.45635483923411e-07	2.45635483924262e-07	2.45635483924104e-07	2.17703985037893e-07	0	0	0	0	2.45635483924236e-07	2.67331876749275e-07	0	0	0	0	2.57820274455382e-07	0	0
draw_prot_P11491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P11986	3.11290930014995e-07	3.0546482023297e-07	3.16177980910191e-07	3.06253769124524e-07	3.08593579753929e-07	3.08593579753925e-07	3.08593579753927e-07	3.06253769124525e-07	3.16009360739481e-07	3.16009360739479e-07	3.16009360739477e-07	3.16009360739476e-07	3.06253769124526e-07	3.06253769124524e-07	3.16131898331214e-07	3.16009360739477e-07	3.06253769124524e-07	3.16009360739479e-07	3.16009360739477e-07	3.16009360739477e-07	3.16009360739478e-07	3.16009360739479e-07	3.06253769124528e-07	3.06253769124603e-07	3.16009360739479e-07	3.16009360739479e-07	3.16009360739479e-07	3.06253769124525e-07	3.06253769124523e-07	3.08593579753928e-07	3.16009360739481e-07	3.06253769124523e-07	3.08593579753926e-07	3.06253769124525e-07	3.1600936073948e-07	3.06253769124525e-07	3.08593579753927e-07	3.08593579753927e-07	3.06253769124525e-07	3.06253769124525e-07	3.09936319574016e-07	3.08593579753929e-07	3.09936319574017e-07	3.1600936073948e-07	3.16009360739477e-07	4.3015563701794e-07	4.30155637017944e-07	3.1600936073948e-07	3.16009360739477e-07	3.06253769124524e-07	3.06253769124525e-07	3.16009360739479e-07	3.16009360739479e-07	3.16009360739478e-07	3.06253769124524e-07	3.0859357975393e-07	3.06253769124524e-07	3.06253769124525e-07	6.31708190662821e-07	3.06253769124525e-07	3.16009360739477e-07	3.16009360739479e-07	3.16009360739479e-07	3.16009360739481e-07	3.16009360739478e-07	3.08593579753929e-07	3.08593579753927e-07	3.06253769124527e-07	3.16009360739479e-07	3.062537691245e-07	3.08388486853568e-07	3.06253769124603e-07	3.062537691245e-07	3.08593579753894e-07	3.06253769124525e-07	3.06253769124525e-07	3.062537691245e-07	3.16009360739479e-07	4.85227951918423e-07	3.16009360739477e-07	3.16009360739476e-07	3.16009360739479e-07	3.16009360739478e-07	3.06253769124526e-07	3.06253769124523e-07	3.06253769124524e-07	3.06253769124526e-07	3.06253769124525e-07	3.16009360739479e-07	3.16009360739478e-07	3.16009360739479e-07	3.16009360739479e-07	3.16009360739478e-07	3.06253769124525e-07	3.06253769124524e-07	3.1600936073948e-07	3.16009360739478e-07	3.16009360739478e-07	3.16009360739477e-07	3.06558010851196e-07	3.16009360739479e-07	3.16009360739481e-07
draw_prot_P12683	5.21770507942625e-08	5.28314787202287e-08	5.29961941685347e-08	5.29679308869421e-08	5.29679308869423e-08	5.29679308869417e-08	5.2967930886942e-08	5.29679308869422e-08	5.29679308869426e-08	5.29679308869422e-08	5.2967930886942e-08	5.29679308869418e-08	5.29679308869424e-08	5.29679308869422e-08	5.29884700338679e-08	5.29679308869419e-08	5.29679308869422e-08	0	5.35724703531318e-08	5.35724703512926e-08	5.35724703509062e-08	5.35724703504098e-08	5.29679308869427e-08	5.29679308869422e-08	5.35724703515036e-08	5.357247035098e-08	5.35724703511095e-08	5.29679308869423e-08	5.29679308869419e-08	5.29679308869421e-08	5.35724703504115e-08	5.2967930886942e-08	5.29679308869424e-08	5.29679308869423e-08	5.35724703494009e-08	5.29679308869422e-08	5.29679308869421e-08	5.29679308869422e-08	5.29679308869423e-08	5.29679308869423e-08	5.31984027912713e-08	5.29679308869422e-08	5.31984027912717e-08	5.29679308869424e-08	5.29679308869419e-08	7.21005668910503e-08	7.2100566891051e-08	5.29679308869424e-08	7.66732101493024e-08	5.2967930886942e-08	5.29679308869422e-08	5.29679308869423e-08	5.29679308869423e-08	5.29679308869421e-08	5.29679308869421e-08	5.2967930887861e-08	5.29679308869421e-08	5.29679308869423e-08	0	0	5.29679308869419e-08	5.29679308869423e-08	5.29679308869424e-08	5.29679308869425e-08	5.29679308869422e-08	5.29679308869422e-08	5.29679308869421e-08	5.29679308869426e-08	5.29679308869423e-08	5.29679308869422e-08	5.33371396691175e-08	0	5.29679308869422e-08	5.29679308869423e-08	5.29679308869423e-08	0	5.29679308869423e-08	5.29679308869423e-08	8.39222997813281e-08	5.29679308869419e-08	6.97904767257598e-08	5.29679308869422e-08	8.86597816092761e-08	2.1487157420036e-06	2.28292085118144e-06	2.28292085118149e-06	2.28292085118143e-06	2.28292085118143e-06	2.090267549369e-06	9.01590442893316e-08	1.11644027869836e-07	9.193246354786e-08	7.54667617721756e-08	2.28292085118143e-06	2.23631593437061e-06	8.0826834596051e-08	7.90168386218039e-08	6.65701549951472e-08	3.15073388923399e-07	2.26132613644898e-06	9.11254959705898e-08	3.15192051504127e-07
draw_prot_P12684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.35417863052025e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07132270662934e-07	1.93280011926533e-06	0	0	0	0	0	0	0	0	0	0	0	5.29375930960474e-08	0	0	0	5.29375930960469e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
